,경기번호,팀명,경기날짜,결과,No.,이름,출전세트_1set,출전세트_2set,출전세트_3set,출전세트_4set,출전세트_5set,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실
6742,270,대한항공,2019-10-18,1,1,김규민 (C),O,O,O,,,7,7,3,0,0,42.86,7.69,1,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,50,60,0,0,0,0,0,0,14,2,5,0.67,16.28,2,2,0,0,0.67,4.17,1,0,0,0,1.08,0,0,0,0,0,9,2,5,2,0,0.67,20.45,2,0,5
6743,270,대한항공,2019-10-18,1,9,곽승석 (L),O,O,O,,,6,16,6,1,1,37.5,17.58,9,2,0,1,22.22,30,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,66.67,11.11,0,0,0,0,0,0,4,2,0,0,50,16.67,14,0,3,0,16.28,11,10,1,0,3.33,22.92,4,1,0,0.33,4.3,8,2,1,12.5,13.56,7,0,0,4,1,0,15.91,0,0,5
6744,270,대한항공,2019-10-18,1,17,임동혁 (R),2,1,13,,,3,4,2,0,0,50,4.4,2,1,0,0,50,6.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.7,0,0,0,0,0,0,1,1,0,0,100,4.17,4,1,2,0.33,4.65,1,1,0,0,0.33,2.08,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.27,0,0,2
6745,270,대한항공,2019-10-18,1,16,진상헌 (C),O,O,O,,,2,4,2,0,1,50,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,50,40,0,0,0,0,0,0,10,0,3,0,11.63,0,0,0,0,0,0,2,2,0,0.67,2.15,0,0,0,0,0,8,0,4,4,0,0,18.18,1,0,4
6746,270,대한항공,2019-10-18,1,11,손현종 (L),9,9,9,,,2,2,2,0,0,100,2.2,1,1,0,0,100,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,100,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0
6747,270,대한항공,2019-10-18,1,2,한선수 (S),O,O,O,,,2,1,0,0,0,0,1.1,1,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,2,0.67,18.6,4,3,1,0,1,8.33,69,38,1,12.67,74.19,0,0,0,0,0,3,0,1,2,0,0,6.82,0,0,3
6748,270,대한항공,2019-10-18,1,5,유광우 (S),13,16,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.16,2,1,1,0,0.33,4.17,8,4,0,1.33,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6749,270,대한항공,2019-10-18,1,15,이지훈 (Li),,,LI,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6750,270,대한항공,2019-10-18,1,20,정성민 (Li),LI,LI,LI,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,2,0,3.33,25,2,0,0,0,2.15,30,17,1,53.33,50.85,0,0,0,0,0,0,0,0,0,0
6751,270,한국전력,2019-10-18,0,12,가빈 (R),O,O,O,,,23,38,20,3,3,52.63,49.35,19,8,3,1,42.11,61.29,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,2,60,88.24,0,0,0,0,0,0,4,3,0,0,75,23.53,13,3,2,1,18.57,4,2,2,0,0.67,9.09,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,4.55,0,0,5
6752,270,한국전력,2019-10-18,0,9,김인혁 (L),O,O,O,,,5,10,5,1,2,50,12.99,1,0,0,0,0,3.23,2,2,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,2,42.86,41.18,11,0,2,0,15.71,7,6,1,0,2,15.91,2,2,0,0.67,2.53,20,8,1,35,30.77,7,0,3,3,0,0,15.91,1,0,4
6753,270,한국전력,2019-10-18,0,7,정준혁 (C),O,O,O,,,4,5,2,1,0,40,6.49,1,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,50,40,0,0,0,0,0,0,8,1,1,0.33,11.43,3,1,2,0,0.33,6.82,1,0,0,0,1.27,1,0,0,0,1.54,16,1,8,5,1,0.33,36.36,0,0,2
6754,270,한국전력,2019-10-18,0,10,조근호 (C),O,O,O,,,3,6,1,0,0,16.67,7.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,16.67,60,0,0,0,0,0,0,11,1,1,0.33,15.71,3,3,0,0,1,6.82,0,0,0,0,0,2,1,0,50,3.08,8,1,2,3,0,0.33,18.18,0,0,1
6755,270,한국전력,2019-10-18,0,11,최홍석 (L),O,2,,,,2,8,2,0,1,25,10.39,5,1,0,1,20,16.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,33.33,17.65,2,0,0,0,2.86,1,1,0,0,0.5,2.27,0,0,0,0,0,5,1,2,0,7.69,1,0,0,0,0,0,2.27,0,0,1
6756,270,한국전력,2019-10-18,0,16,이태호 (C),2,,2,,,2,2,2,0,0,100,2.6,2,2,0,0,100,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2.53,0,0,0,0,0,3,0,1,2,0,0,6.82,0,0,0
6757,270,한국전력,2019-10-18,0,13,공재학 (L),11,O,O,,,1,6,1,0,1,16.67,7.79,1,0,0,1,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.76,0,0,0,0,0,0,3,1,0,0,33.33,17.65,11,0,2,0,15.71,3,2,1,0,0.67,6.82,2,0,0,0,2.53,10,2,2,0,15.38,2,0,0,2,0,0,4.55,0,0,3
6758,270,한국전력,2019-10-18,0,17,신으뜸 (L),,13,13,,,0,1,0,0,1,0,1.3,1,0,0,1,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,4.55,0,0,0,0,0,2,2,0,100,3.08,1,0,0,1,0,0,2.27,0,0,1
6759,270,한국전력,2019-10-18,0,2,이호건 (S),O,O,O,,,0,1,0,0,0,0,1.3,1,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,18.57,9,6,3,0,2,20.45,61,24,0,8,77.22,0,0,0,0,0,4,0,3,0,0,0,9.09,0,0,2
6760,270,한국전력,2019-10-18,0,4,금태용 (Li),,LI,LI,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,4,18.18,3,1,0,0.5,3.8,5,2,1,20,7.69,0,0,0,0,0,0,0,0,0,0
6761,270,한국전력,2019-10-18,0,15,김강녕 (Li),LI,LI,LI,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1.33,9.09,1,0,0,0,1.27,20,7,7,0,30.77,0,0,0,0,0,0,0,0,0,0
6762,270,한국전력,2019-10-18,0,18,손주상 (L),,7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6763,270,한국전력,2019-10-18,0,6,이민욱 (S),12,,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,2,8.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6764,271,KB손해보험,2019-10-19,0,8,김학민 (L),O,O,O,O,O,21,39,20,5,1,51.28,29.55,14,6,2,0,42.86,35.9,2,2,0,0,100,28.57,0,0,0,0,0,0,6,3,1,0,50,17.65,0,0,0,0,0,0,17,9,2,1,52.94,47.22,22,1,6,0.2,20.56,12,9,3,0,1.8,17.91,1,0,0,0,0.76,13,4,1,23.08,13.98,6,0,2,2,0,0,10,3,0,7
6765,271,KB손해보험,2019-10-19,0,6,김정호 (L),,1,O,O,O,16,22,13,2,2,59.09,16.67,6,4,1,0,66.67,15.38,2,1,0,0,50,28.57,0,0,0,0,0,0,6,2,0,2,33.33,17.65,0,0,0,0,0,0,8,6,1,0,75,22.22,11,2,1,0.5,10.28,5,2,3,0,0.5,7.46,2,1,0,0.25,1.53,43,31,1,69.77,46.24,8,1,0,5,0,0.25,13.33,1,0,3
6766,271,KB손해보험,2019-10-19,0,5,한국민 (R),,9,O,O,O,11,21,9,4,1,42.86,15.91,7,2,2,0,28.57,17.95,0,0,0,0,0,0,0,0,0,0,0,0,11,6,2,1,54.55,32.35,0,0,0,0,0,0,3,1,0,0,33.33,8.33,10,1,3,0.25,9.35,4,3,1,0,0.75,5.97,0,0,0,0,0,0,0,0,0,0,7,1,3,3,0,0.25,11.67,1,0,4
6767,271,KB손해보험,2019-10-19,0,9,브람 (R),O,O,5,,5,9,26,7,4,3,26.92,19.7,9,3,1,1,33.33,23.08,2,0,0,0,0,28.57,0,0,0,0,0,0,10,3,3,2,30,29.41,0,0,0,0,0,0,5,1,0,0,20,13.89,7,2,1,0.5,6.54,4,3,1,0,0.75,5.97,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,6.67,0,0,4
6768,271,KB손해보험,2019-10-19,0,13,박진우 (C),O,O,O,O,O,9,10,5,2,0,50,7.58,1,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,2,0,55.56,56.25,0,0,0,0,0,0,11,0,2,0,10.28,6,6,0,0,1.2,8.96,2,0,0,0,1.53,0,0,0,0,0,13,4,1,3,1,0.8,21.67,2,0,3
6769,271,KB손해보험,2019-10-19,0,11,김홍정 (C),,O,O,O,O,4,3,1,0,0,33.33,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,33.33,18.75,0,0,0,0,0,0,16,0,0,0,14.95,5,3,2,0,0.75,7.46,1,1,0,0.25,0.76,0,0,0,0,0,7,3,1,1,0,0.75,11.67,1,0,0
6770,271,KB손해보험,2019-10-19,0,2,황택의 (S),O,O,O,O,O,3,1,0,0,0,0,0.76,1,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,3,0.4,17.76,9,6,3,0,1.2,13.43,118,52,0,10.4,90.08,0,0,0,0,0,9,1,1,3,0,0.2,15,0,0,3
6771,271,KB손해보험,2019-10-19,0,15,우상조 (C),O,,11,,,2,4,2,0,0,50,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,50,25,0,0,0,0,0,0,1,0,1,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,6.67,0,0,1
6772,271,KB손해보험,2019-10-19,0,1,정동근 (L),O,O,8,8,,1,6,1,0,1,16.67,4.55,1,0,0,0,0,2.56,1,0,0,1,0,14.29,0,0,0,0,0,0,1,0,0,0,0,2.94,0,0,0,0,0,0,3,1,0,0,33.33,8.33,6,0,1,0,5.61,4,3,1,0,0.75,5.97,1,0,0,0,0.76,19,11,1,52.63,20.43,2,0,0,1,0,0,3.33,2,0,2
6773,271,KB손해보험,2019-10-19,0,10,곽동혁 (Li),,LI,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6774,271,KB손해보험,2019-10-19,0,17,양준식 (S),2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6775,271,KB손해보험,2019-10-19,0,4,정민수 (Li),LI,LI,LI,LI,LI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,3,0,2.8,25.37,3,1,0,0.2,2.29,18,7,1,33.33,19.35,0,0,0,0,0,0,0,0,0,0
6776,271,KB손해보험,2019-10-19,0,3,최익제 (S),15,11,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6777,271,삼성화재,2019-10-19,1,3,박철우 (R),O,O,O,O,O,27,48,24,7,3,50,40,27,13,3,2,48.15,38.57,0,0,0,0,0,0,0,0,0,0,0,0,17,9,4,1,52.94,80.95,0,0,0,0,0,0,4,2,0,0,50,28.57,19,2,5,0.4,17.43,10,6,4,0,1.2,12.82,3,0,0,0,2.38,0,0,0,0,0,9,1,3,4,0,0.2,11.54,2,0,8
6778,271,삼성화재,2019-10-19,1,16,김나운 (L),O,O,O,O,O,17,27,13,1,4,48.15,22.5,19,8,1,3,42.11,27.14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,100,4.76,0,0,0,0,0,0,7,4,0,1,57.14,50,19,2,3,0.4,17.43,14,13,1,0,2.6,17.95,9,4,0,0.8,7.14,13,4,0,30.77,15.12,8,2,2,2,0,0.4,10.26,0,0,7
6779,271,삼성화재,2019-10-19,1,17,박상하 (C),O,O,O,O,O,10,10,4,0,1,40,8.33,3,0,0,0,0,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,1,57.14,46.67,0,0,0,0,0,0,18,0,3,0,16.51,6,4,2,0,0.8,7.69,0,0,0,0,0,0,0,0,0,0,20,6,6,6,0,1.2,25.64,4,0,4
6780,271,삼성화재,2019-10-19,1,5,고준용 (L),O,,13,O,O,9,11,6,2,1,54.55,9.17,10,5,2,1,50,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,100,7.14,10,0,1,0,9.17,4,3,1,0,0.75,5.13,3,3,0,0.75,2.38,23,7,2,21.74,26.74,4,3,1,0,0,0.75,5.13,1,0,2
6781,271,삼성화재,2019-10-19,1,7,손태훈 (C),10,13,15,O,O,5,7,4,0,0,57.14,5.83,1,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,66.67,40,0,0,0,0,0,0,6,0,1,0,5.5,1,0,0,1,0,1.28,2,0,1,0,1.59,0,0,0,0,0,5,1,2,1,0,0.2,6.41,1,0,3
6782,271,삼성화재,2019-10-19,1,13,이지석 (L),5,O,O,16,16,4,6,3,0,1,50,5,4,1,0,1,25,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,100,14.29,6,0,0,0,5.5,11,8,3,0,1.6,14.1,5,2,0,0.4,3.97,20,7,1,30,23.26,4,1,1,2,0,0.2,5.13,2,0,1
6783,271,삼성화재,2019-10-19,1,15,지태환 (C),O,O,O,,,3,4,2,0,1,50,3.33,2,2,0,0,100,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,13.33,0,0,0,0,0,0,10,0,0,0,9.17,2,0,2,0,0,2.56,5,2,0,0.67,3.97,0,0,0,0,0,13,1,4,7,0,0.33,16.67,1,0,1
6784,271,삼성화재,2019-10-19,1,10,권준형 (S),O,O,O,O,O,3,2,1,0,0,50,1.67,2,1,0,0,50,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,18.35,15,12,3,0,2.4,19.23,91,41,0,8.2,72.22,0,0,0,0,0,13,2,5,5,0,0.4,16.67,1,0,2
6785,271,삼성화재,2019-10-19,1,6,산탄젤로 (R),,,3,3,,1,5,1,0,1,20,4.17,2,0,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,33.33,14.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2.56,0,0,2
6786,271,삼성화재,2019-10-19,1,11,김정윤 (C),,10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6787,271,삼성화재,2019-10-19,1,19,백계중 (Li),LI,LI,LI,LI,LI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,0,1.4,11.54,4,1,0,0.2,3.17,2,1,0,50,2.33,0,0,0,0,0,0,0,0,0,0
6788,271,삼성화재,2019-10-19,1,8,이승현 (Li),LI,LI,LI,LI,LI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1.2,7.69,4,1,1,0.2,3.17,28,9,5,14.29,32.56,0,0,0,0,0,0,0,0,0,1
6789,272,OK금융그룹,2019-10-20,1,1,송명근 (L),O,O,O,O,,25,29,20,1,0,68.97,31.52,8,4,1,0,50,27.59,2,2,0,0,100,100,0,0,0,0,0,0,7,7,0,0,100,29.17,0,0,0,0,0,0,12,7,0,0,58.33,52.17,23,4,6,1,23.96,4,2,2,0,0.5,8.16,1,0,0,0,1.11,18,1,7,0,24,7,1,3,2,1,0.25,15.91,1,0,7
6790,272,OK금융그룹,2019-10-20,1,14,레오 (R),O,O,O,O,,20,36,20,3,4,55.56,39.13,18,11,1,2,61.11,62.07,0,0,0,0,0,0,0,0,0,0,0,0,16,7,2,2,43.75,66.67,0,0,0,0,0,0,2,2,0,0,100,8.7,12,0,6,0,12.5,8,4,4,0,1,16.33,2,1,0,0.25,2.22,0,0,0,0,0,5,0,4,1,0,0,11.36,1,0,10
6791,272,OK금융그룹,2019-10-20,1,16,심경섭 (L),O,O,O,O,,7,9,5,1,1,55.56,9.78,2,1,0,0,50,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,1,57.14,30.43,15,2,0,0.5,15.63,4,1,3,0,0.25,8.16,1,1,0,0.25,1.11,14,7,1,42.86,18.67,3,0,1,1,0,0,6.82,1,0,1
6792,272,OK금융그룹,2019-10-20,1,11,박원빈 (C),18,O,O,O,,5,6,3,1,0,50,6.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,50,42.86,0,0,0,0,0,0,7,0,0,0,7.29,1,0,1,0,0,2.04,0,0,0,0,0,0,0,0,0,0,12,2,2,4,0,0.5,27.27,0,0,0
6793,272,OK금융그룹,2019-10-20,1,9,손주형 (C),O,O,,O,,5,4,3,0,0,75,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,75,28.57,0,0,0,0,0,0,5,0,1,0,5.21,2,2,0,0,0.67,4.08,0,0,0,0,0,0,0,0,0,0,8,2,1,5,0,0.67,18.18,2,0,1
6794,272,OK금융그룹,2019-10-20,1,20,전진선 (C),,9,O,,,4,4,1,1,0,25,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,25,28.57,0,0,0,0,0,0,8,3,0,1.5,8.33,1,0,1,0,0,2.04,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.27,0,0,0
6795,272,OK금융그룹,2019-10-20,1,4,조재성 (R),6,14,6,11,,4,3,2,0,1,66.67,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.17,0,0,0,0,0,0,2,2,0,0,100,8.7,6,2,3,0.5,6.25,3,3,0,0,0.75,6.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.27,0,0,4
6796,272,OK금융그룹,2019-10-20,1,6,이민규 (S),O,O,O,O,,2,1,1,0,0,100,1.09,1,1,0,0,100,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0.25,11.46,5,4,1,0,1,10.2,78,46,0,11.5,86.67,0,0,0,0,0,4,0,0,3,0,0,9.09,0,0,1
6797,272,OK금융그룹,2019-10-20,1,7,이시몬 (L),,,16,16,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2.08,2,2,0,0,1,4.08,0,0,0,0,0,6,2,2,0,8,2,1,1,0,0,0.5,4.55,0,0,0
6798,272,OK금융그룹,2019-10-20,1,12,전병선 (R),9,11,,9,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0.33,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6799,272,OK금융그룹,2019-10-20,1,2,곽명우 (S),,,14,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.04,6,3,0,3,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6800,272,OK금융그룹,2019-10-20,1,5,조국기 (Li),LI,LI,LI,LI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,2,0,3.75,34.69,2,2,0,0.5,2.22,37,17,2,40.54,49.33,0,0,0,0,0,0,0,0,0,0
6801,272,OK금융그룹,2019-10-20,1,18,한상길 (C),O,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3.13,1,0,1,0,0,2.04,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.27,0,0,0
6802,272,우리카드,2019-10-20,0,18,펠리페 (R),O,O,O,O,,24,33,18,3,2,54.55,38.82,9,3,0,1,33.33,32.14,0,0,0,0,0,0,0,0,0,0,0,0,20,12,2,1,60,80,0,0,0,0,0,0,4,3,1,0,75,19.05,19,5,2,1.25,20.43,4,2,1,1,0.5,8,2,1,0,0.25,2.2,1,0,0,0,1.28,6,1,1,4,0,0.25,13.95,0,0,5
6803,272,우리카드,2019-10-20,0,10,나경복 (L),O,O,O,O,,17,21,12,1,0,57.14,24.71,11,5,0,0,45.45,39.29,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,75,16,0,0,0,0,0,0,6,4,1,0,66.67,28.57,17,3,3,0.75,18.28,10,6,4,0,1.5,20,3,0,0,0,3.3,15,5,4,6.67,19.23,6,2,1,3,0,0.5,13.95,1,0,3
6804,272,우리카드,2019-10-20,0,12,황경민 (L),O,O,O,O,,15,19,11,1,3,57.89,22.35,6,0,0,2,0,21.43,1,1,0,0,100,100,0,0,0,0,0,0,1,1,0,0,100,4,0,0,0,0,0,0,11,9,1,1,81.82,52.38,18,2,4,0.5,19.35,10,8,2,0,2,20,7,1,0,0.25,7.69,25,17,3,56,32.05,3,2,0,1,0,0.5,6.98,0,0,7
6805,272,우리카드,2019-10-20,0,7,하현용 (C),O,O,O,O,,4,5,1,1,0,20,5.88,1,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,25,40,0,0,0,0,0,0,10,1,0,0.25,10.75,2,1,1,0,0.25,4,3,0,0,0,3.3,0,0,0,0,0,12,2,2,6,0,0.5,27.91,3,0,0
6806,272,우리카드,2019-10-20,0,8,이수황 (C),O,O,,7,,3,4,3,0,0,75,4.71,1,1,0,0,100,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,66.67,30,0,0,0,0,0,0,6,0,1,0,6.45,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,9.3,0,0,1
6807,272,우리카드,2019-10-20,0,16,최석기 (C),,,O,O,,1,2,1,0,0,50,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,50,20,0,0,0,0,0,0,2,0,2,0,2.15,1,1,0,0,0.5,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,4.65,1,0,2
